id,tag
148948,"."
148949,"DT"
148950,"NNP"
148951,"VBD"
148952,"TO"
148953,"DT"
148954,"NN"
148955,"IN"
148956,"VBG"
148957,"DT"
148958,"NN"
148959,"IN"
148960,"NNP"
148961,"DT"
148962,"NN"
148963,"NN"
148964,"VBZ"
148965,"VBN"
148966,"DT"
148967,"NN"
148968,"IN"
148969,"NN"
148970,"IN"
148971,"DT"
148972,"NN"
148973,"."
148974,"DT"
148975,"NN"
148976,"VBD"
148977,"DT"
148978,"NN"
148979,"IN"
148980,"DT"
148981,"$"
148982,"CD"
148983,"CD"
148984,"NN"
148985,"IN"
148986,"DT"
148987,"NNS"
148988,"MD"
148989,"VB"
148990,"VBN"
148991,"TO"
148992,"VB"
148993,"PRP$"
148994,"NN"
148995,"NN"
148996,"CC"
148997,"JJ"
148998,"NNS"
148999,"NNS"
149000,"IN"
149001,"DT"
149002,"RB"
149003,"RB"
149004,"JJ"
149005,"NNS"
149006,"."
149007,"VBN"
149008,"DT"
149009,"NN"
149010,"NNS"
149011,"PRP"
149012,"MD"
149013,"VB"
149014,"PRP$"
149015,"JJ"
149016,"NN"
149017,"IN"
149018,"NNP"
149019,"NNP"
149020,"NNP"
149021,"IN"
149022,"IN"
149023,"VBG"
149024,"NN"
149025,"NNS"
149026,"."
149027,"O"
149028,"DT"
149029,"NN"
149030,"IN"
149031,"JJ"
149032,"NNS"
149033,"NN"
149034,"IN"
149035,"NNP"
149036,"NNP"
149037,"NNP"
149038,"VBD"
149039,"PRP"
149040,"VBZ"
149041,"VBN"
149042,"DT"
149043,"$"
149044,"CD"
149045,"CD"
149046,"NN"
149047,"NN"
149048,"IN"
149049,"NNP"
149050,"IN"
149051,"NNP"
149052,"NNP"
149053,"NNP"
149054,"POS"
149055,"NNP"
149056,"CC"
149057,"JJ"
149058,"NN"
149059,"."
149060,"DT"
149061,"$"
149062,"CD"
149063,"CD"
149064,"NN"
149065,"VBZ"
149066,"DT"
149067,"NN"
149068,"IN"
149069,"DT"
149070,"CD"
149071,"$"
149072,"CD"
149073,"CD"
149074,"IN"
149075,"NNS"
149076,"NNS"
149077,"IN"
149078,"DT"
149079,"NNS"
149080,","
149081,"RB"
149082,"TO"
149083,"DT"
149084,"NNS"
149085,"DT"
149086,"NN"
149087,"."
149088,"DT"
149089,"NN"
149090,"VBZ"
149091,"VBN"
149092,"IN"
149093,"NNP"
149094,"NNP"
149095,","
149096,"VBD"
149097,"JJ"
149098,"NN"
149099,"IN"
149100,"NNP"
149101,"NNP"
149102,"NNP"
149103,"IN"
149104,"NNP"
149105,","
149106,"CC"
149107,"NNP"
149108,"NNP"
149109,"NNS"
149110,","
149111,"JJ"
149112,"NN"
149113,"IN"
149114,"DT"
149115,"NN"
149116,"NNS"
149117,"NNP"
149118,"NNP"
149119,"."
149120,"NNP"
149121,"NNP"
149122,"POS"
149123,"NN"
149124,"NN"
149125,"IN"
149126,"NN"
149127,"NN"
149128,"NN"
149129,"CC"
149130,"NNS"
149131,"TO"
149132,"VB"
149133,"$"
149134,"CD"
149135,"CD"
149136,"IN"
149137,"NN"
149138,":"
149139,"NNP"
149140,"NNP"
149141,"VBZ"
149142,"DT"
149143,"NN"
149144,"CC"
149145,"DT"
149146,"JJ"
149147,"NN"
149148,"NN"
149149,"IN"
149150,"CD"
149151,"NN"
149152,"."
149153,"``"
149154,"DT"
149155,"NNS"
149156,"VBP"
149157,"NN"
149158,","
149159,"CC"
149160,"PRP"
149161,"NNS"
149162,"JJR"
149163,"NN"
149164,"CC"
149165,"NN"
149166,"''"
149167,"IN"
149168,"MD"
149169,"VB"
149170,"VBN"
149171,"IN"
149172,"CD"
149173,"NN"
149174,"POS"
149175,"JJ"
149176,"NN"
149177,","
149178,"VBD"
149179,"NNP"
149180,"NNS"
149181,"IN"
149182,"DT"
149183,"NN"
149184,"."
149185,"``"
149186,"NN"
149187,"POS"
149188,"NN"
149189,"VBD"
149190,"TO"
149191,"VB"
149192,"CC"
149193,"NN"
149194,"."
149195,"PRP"
149196,"VBP"
149197,"TO"
149198,"VB"
149199,"CC"
149200,"NN"
149201,"."
149202,"''"
149203,"NNP"
149204,"NNP"
149205,","
149206,"NN"
149207,"IN"
149208,"NNP"
149209,","
149210,"VBZ"
149211,"NN"
149212,"IN"
149213,"NN"
149214,"IN"
149215,"PRP$"
149216,"NNS"
149217,"IN"
149218,"JJ"
149219,"NNS"
149220,"IN"
149221,"DT"
149222,"NNP"
149223,"NNP"
149224,"NNP"
149225,"."
149226,"IN"
149227,"NN"
149228,"NN"
149229,","
149230,"NNP"
149231,"NNP"
149232,"IN"
149233,"NNP"
149234,","
149235,"NNP"
149236,","
149237,"VBZ"
149238,"RB"
149239,"VBG"
149240,"VBN"
149241,"IN"
149242,"DT"
149243,"JJ"
149244,"NN"
149245,"NN"
149246,"."
149247,"NNP"
149248,"NN"
149249,","
149250,"JJ"
149251,"NN"
149252,"IN"
149253,"CD"
149254,"NN"
149255,","
149256,"VBD"
149257,"NN"
149258,"IN"
149259,"DT"
149260,"NN"
149261,"IN"
149262,"PRP"
149263,"VBZ"
149264,"RB"
149265,"RB"
149266,"VB"
149267,"DT"
149268,"NN"
149269,"CC"
149270,"IN"
149271,"PRP"
149272,"MD"
149273,"VB"
149274,"PRP"
149275,"CC"
149276,"NNP"
149277,"PRP"
149278,"TO"
149279,"DT"
149280,"NN"
149281,"IN"
149282,"DT"
149283,"JJ"
149284,"NNS"
149285,"."
149286,"DT"
149287,"$"
149288,"CD"
149289,"CD"
149290,"NN"
149291,"VBZ"
149292,"VBN"
149293,"IN"
149294,"NNP"
149295,"NNS"
149296,"IN"
149297,"CD"
149298,"CD"
149299,"NN"
149300,"IN"
149301,"DT"
149302,"NN"
149303,"IN"
149304,"DT"
149305,"JJ"
149306,"NN"
149307,"NN"
149308,"IN"
149309,"DT"
149310,"NNP"
149311,"."
149312,"RB"
149313,"VBN"
149314,"IN"
149315,"DT"
149316,"NN"
149317,"VBP"
149318,"NNP"
149319,"NNP"
149320,"CC"
149321,"NNP"
149322,"NNP"
149323,"CC"
149324,"NNP"
149325,","
149326,"NNP"
149327,"NNP"
149328,"POS"
149329,"NN"
149330,"NN"
149331,"."
149332,"DT"
149333,"NN"
149334,"VBZ"
149335,"DT"
149336,"NN"
149337,"VBD"
149338,"NNP"
149339,"NNP"
149340,"NNP"
149341,"NNS"
149342,"IN"
149343,"NNP"
149344,","
149345,"DT"
149346,"JJ"
149347,"NNS"
149348,"NN"
149349,"NN"
149350,"NNS"
149351,"IN"
149352,"NNP"
149353,","
149354,"NN"
149355,","
149356,"CC"
149357,"DT"
149358,"JJ"
149359,"NNS"
149360,"NN"
149361,"NNP"
149362,"NNP"
149363,"NN"
149364,"IN"
149365,"NN"
149366,","
149367,"NN"
149368,"."
149369,"DT"
149370,"NN"
149371,"NN"
149372,"VBD"
149373,"NNP"
149374,"VBD"
149375,"IN"
149376,"DT"
149377,"NN"
149378,"POS"
149379,"NN"
149380,"IN"
149381,"PRP$"
149382,"NN"
149383,":"
149384,"DT"
149385,"NN"
149386,"NN"
149387,"VBZ"
149388,"VBN"
149389,"TO"
149390,"VB"
149391,"CD"
149392,"CD"
149393,"."
149394,"JJ"
149395,"NN"
149396,"NNS"
149397,"NNS"
149398,"VBP"
149399,"DT"
149400,"NN"
149401,"NN"
149402,"NN"
149403,"IN"
149404,"NNP"
149405,"NNP"
149406,","
149407,"VBN"
149408,"TO"
149409,"VB"
149410,"VBN"
149411,"JJ"
149412,"NNS"
149413,":"
149414,"JJ"
149415,"JJ"
149416,"NN"
149417,"IN"
149418,"NNP"
149419,"CC"
149420,"NNP"
149421,":"
149422,"NNP"
149423,"NNP"
149424,"NNP"
149425,","
149426,"DT"
149427,"NN"
149428,"NN"
149429,"VBZ"
149430,"NN"
149431,"IN"
149432,"NNP"
149433,"VBD"
149434,"NN"
149435,"IN"
149436,"NNP"
149437,"NNP"
149438,"NNP"
149439,"NNP"
149440,"NNP"
149441,","
149442,"JJ"
149443,"JJ"
149444,"NN"
149445,"NNS"
149446,"."
149447,"DT"
149448,"NNP"
149449,"VBD"
149450,"VBN"
149451,"RB"
149452,"IN"
149453,"JJ"
149454,"NNS"
149455,","
149456,"DT"
149457,"NN"
149458,"NN"
149459,"NN"
149460,"NN"
149461,"WDT"
149462,"VBZ"
149463,"DT"
149464,"NN"
149465,"IN"
149466,"NNP"
149467,"NNP"
149468,"NNP"
149469,"."
149470,"``"
149471,"PRP"
149472,"VBP"
149473,"RB"
149474,"VB"
149475,"DT"
149476,"NNS"
149477,"IN"
149478,"PRP$"
149479,"DT"
149480,"NN"
149481,"IN"
149482,"DT"
149483,"NN"
149484,","
149485,"''"
149486,"VBD"
149487,"NNP"
149488,"NNP"
149489,","
149490,"DT"
149491,"NN"
149492,"IN"
149493,"NNP"
149494,"CC"
149495,"NNS"
149496,"IN"
149497,"JJ"
149498,"NNS"
149499,","
149500,"IN"
149501,"DT"
149502,"NN"
149503,"."
149504,"JJ"
149505,"NN"
149506,"VBZ"
149507,"VBN"
149508,"IN"
149509,"DT"
149510,"NNP"
149511,"POS"
149512,"NN"
149513,"NN"
149514,"."
149515,"NNS"
149516,"TO"
149517,"VB"
149518,"NNS"
149519,"IN"
149520,"DT"
149521,"NNP"
149522,","
149523,"DT"
149524,"NN"
149525,"VBD"
149526,"JJ"
149527,"NN"
149528,"NNS"
149529,","
149530,"DT"
149531,"NN"
149532,"TO"
149533,"DT"
149534,"NN"
149535,"``"
149536,"JJ"
149537,"''"
149538,"IN"
149539,"WDT"
149540,"DT"
149541,"NN"
149542,"NN"
149543,"IN"
149544,"NNP"
149545,"NNP"
149546,"NNP"
149547,"VBZ"
149548,"VBN"
149549,"IN"
149550,"DT"
149551,"JJ"
149552,"NN"
149553,"IN"
149554,"DT"
149555,"JJ"
149556,"NN"
149557,"NNS"
149558,"NNP"
149559,"NNP"
149560,"."
149561,"CD"
149562,"NN"
149563,"VBD"
149564,"DT"
149565,"JJ"
149566,"NN"
149567,"NN"
149568,"NNS"
149569,"IN"
149570,"NN"
149571,"IN"
149572,"NNP"
149573,"WRB"
149574,"NNP"
149575,"NNP"
149576,"VBD"
149577,"VBD"
149578,"TO"
149579,"VB"
149580,"PRP"
149581,"IN"
149582,"JJ"
149583,"NN"
149584,"."
149585,"DT"
149586,"NN"
149587,"VBD"
149588,"NN"
149589,"IN"
149590,"NNP"
149591,","
149592,"WRB"
149593,"DT"
149594,"JJ"
149595,"NN"
149596,"IN"
149597,"NNP"
149598,"NNP"
149599,"VBD"
149600,"NNP"
149601,"IN"
149602,"NNS"
149603,"IN"
149604,"NNP"
149605,"NNP"
149606,","
149607,"NNP"
149608,"NNP"
149609,"POS"
149610,"NN"
149611,"."
149612,"NNP"
149613,"NNS"
149614,"VBD"
149615,"TO"
149616,"VB"
149617,"DT"
149618,"NN"
149619,","
149620,"CC"
149621,"NNS"
149622,","
149623,"$"
149624,"CD"
149625,"CD"
149626,"NN"
149627,"NNP"
149628,"IN"
149629,"NNP"
149630,"NNP"
149631,"NNP"
149632,"CC"
149633,"NNP"
149634,"NNP"
149635,"CC"
149636,"NNP"
149637,","
149638,"IN"
149639,"RB"
149640,"IN"
149641,"NNS"
149642,"NNS"
149643,"IN"
149644,"NNP"
149645,"NNP"
149646,","
149647,"DT"
149648,"NN"
149649,"NN"
149650,":"
149651,"NNP"
149652,"NNP"
149653,","
149654,"DT"
149655,"NN"
149656,"NNS"
149657,","
149658,"CC"
149659,"NNP"
149660,"NNP"
149661,","
149662,"DT"
149663,"NN"
149664,"NN"
149665,"NNS"
149666,"."
149667,"NNP"
149668,"NNP"
149669,"NNS"
149670,"CC"
149671,"NNP"
149672,"NNP"
149673,"VBD"
149674,"DT"
149675,"NN"
149676,"RP"
149677,"IN"
149678,"DT"
149679,"NN"
149680,"IN"
149681,"DT"
149682,"NN"
149683,","
149684,"CC"
149685,"NNP"
149686,"NNP"
149687,"VBD"
149688,"PRP"
149689,"VBD"
149690,"IN"
149691,"CD"
149692,"."
149693,"IN"
149694,"RB"
149695,","
149696,"NNP"
149697,"NNP"
149698,"VBZ"
149699,"VBN"
149700,"PRP$"
149701,"NN"
149702,"IN"
149703,"DT"
149704,"JJ"
149705,"NN"
149706,"VBZ"
149707,"TO"
149708,"VB"
149709,"POS"
149710,"NN"
149711,"CC"
149712,"VBZ"
149713,"RB"
149714,"JJ"
149715,"TO"
149716,"VB"
149717,"DT"
149718,"NN"
149719,"NN"
149720,"CC"
149721,"NNP"
149722,"NNP"
149723,"."
149724,"IN"
149725,"NN"
149726,","
149727,"NNP"
149728,"NNP"
149729,","
149730,"JJ"
149731,"NN"
149732,"IN"
149733,"DT"
149734,"NN"
149735,"NN"
149736,","
149737,"VBZ"
149738,"VBG"
149739,"NNS"
149740,"TO"
149741,"VB"
149742,"RP"
149743,"DT"
149744,"JJ"
149745,"NN"
149746,"IN"
149747,"PRP$"
149748,"NN"
149749,"."
149750,"DT"
149751,"NN"
149752,"NN"
149753,"VBZ"
149754,"RB"
149755,"VBG"
149756,"NNS"
149757,"IN"
149758,"NN"
149759,"IN"
149760,"NNP"
149761,"NNP"
149762,"NNP"
149763,"."
149764,"NNS"
149765,"IN"
149766,"NNP"
149767,","
149768,"NNP"
149769,"NNP"
149770,"VBD"
149771,"IN"
149772,"PRP"
149773,"VBD"
149774,"DT"
149775,"JJ"
149776,"NN"
149777,"NN"
149778,"MD"
149779,"VB"
149780,"VB"
149781,"IN"
149782,"JJ"
149783,"NN"
149784,"."
149785,"``"
149786,"DT"
149787,"VBP"
149788,"RB"
149789,"JJ"
149790,"NNS"
149791,","
149792,"CC"
149793,"PRP"
149794,"VBP"
149795,"DT"
149796,"NN"
149797,"TO"
149798,"VB"
149799,"RB"
149800,","
149801,"''"
149802,"VBD"
149803,"NNP"
149804,"NNP"
149805,"."
149806,"``"
149807,"JJ"
149808,"NN"
149809,","
149810,"CC"
149811,"IN"
149812,"DT"
149813,"JJ"
149814,"NNP"
149815,","
149816,"DT"
149817,"MD"
149818,"VB"
149819,"JJ"
149820,"NNS"
149821,"NNS"
149822,"."
149823,"O"
149824,"MD"
149825,"RB"
149826,"JJ"
149827,"NN"
149828,"NNS"
149829,"NN"
149830,"NNS"
149831,"IN"
149832,"DT"
149833,"NN"
149834,"VBD"
149835,"NNP"
149836,"CD"
149837,","
149838,"RB"
149839,"CD"
149840,"NN"
149841,"IN"
149842,"DT"
149843,"NN"
149844,"NN"
149845,"POS"
149846,"NN"
149847,"IN"
149848,"JJ"
149849,"NNS"
149850,","
149851,"NNP"
149852,"NNP"
149853,","
149854,"DT"
149855,"JJ"
149856,"NN"
149857,","
149858,"VBD"
149859,"."
149860,"DT"
149861,"NN"
149862,"POS"
149863,"NN"
149864,"VBD"
149865,"RP"
149866,"CD"
149867,"NN"
149868,"IN"
149869,"NNS"
149870,"VBD"
149871,"DT"
149872,"NN"
149873,"JJR"
149874,"."
149875,"DT"
149876,"NN"
149877,"NN"
149878,"VBD"
149879,"JJ"
149880,"NNS"
149881,","
149882,"RB"
149883,"RB"
149884,"NN"
149885,"IN"
149886,"NNS"
149887,"VBD"
149888,"DT"
149889,"NN"
149890,"JJR"
149891,"."
149892,"O"
149893,"DT"
149894,"NNP"
149895,"VBZ"
149896,"TO"
149897,"VB"
149898,"$"
149899,"CD"
149900,"CD"
149901,"IN"
149902,"JJ"
149903,"NN"
149904,"VBN"
149905,"IN"
149906,"NNP"
149907,"IN"
149908,"$"
149909,"CD"
149910,"CD"
149911,"IN"
149912,"DT"
149913,"NNP"
149914,"CC"
149915,"VBD"
149916,"$"
149917,"CD"
149918,"CD"
149919,"IN"
149920,"NN"
149921,"NNS"
149922,"."
149923,"DT"
149924,"NNS"
149925,"MD"
149926,"VB"
149927,"VB"
149928,"NNP"
149929,"NNP"
149930,"CC"
149931,"MD"
149932,"VB"
149933,"NNP"
149934,"CD"
149935,","
149936,"CD"
149937,"."
149938,"PRP"
149939,"MD"
149940,"VB"
149941,"VBN"
149942,"IN"
149943,"JJ"
149944,"NN"
149945,"IN"
149946,"$"
149947,"CD"
149948,"."
149949,"RB"
149950,"MD"
149951,"VB"
149952,"VBN"
149953,"IN"
149954,"CD"
149955,"CD"
149956,"NN"
149957,"NNS"
149958,"IN"
149959,"DT"
149960,"NNP"
149961,"CC"
149962,"IN"
149963,"NNP"
149964,"NNP"
149965,"NNS"
149966,"CC"
149967,"NNS"
149968,"."
149969,"O"
149970,"IN"
149971,"JJ"
149972,"NNS"
149973,"IN"
149974,"PRP$"
149975,"NN"
149976,"NNS"
149977,"IN"
149978,"JJ"
149979,"NNS"
149980,"IN"
149981,"DT"
149982,"NNP"
149983,","
149984,"JJ"
149985,"NN"
149986,"NNS"
149987,"VBD"
149988,"PRP"
149989,"VBP"
149990,"DT"
149991,"JJ"
149992,"NN"
149993,"IN"
149994,"DT"
149995,"NN"
149996,"IN"
149997,"NNP"
149998,":"
149999,"NN"
150000,"."
150001,"IN"
150002,"DT"
150003,"NNP"
150004,"IN"
150005,"NNP"
150006,"NNP"
150007,","
150008,"DT"
150009,"NNS"
150010,"VBD"
150011,"RB"
150012,"VBN"
150013,"IN"
150014,"NNS"
150015,"IN"
150016,"NN"
150017,"."
150018,"CC"
150019,"JJ"
150020,"NN"
150021,"NNS"
150022,"VBP"
150023,"VBG"
150024,"RP"
150025,"NN"
150026,"NNS"
150027,"CC"
150028,"VBP"
150029,"PRP"
150030,"MD"
150031,"VB"
150032,"VB"
150033,"NN"
150034,"DT"
150035,"NN"
150036,"."
150037,"IN"
150038,"JJ"
150039,"NN"
150040,","
150041,"DT"
150042,"NN"
150043,"POS"
150044,"JJ"
150045,"NN"
150046,"NN"
150047,","
150048,"NN"
150049,"NN"
150050,"VBD"
150051,"RP"
150052,"RB"
150053,","
150054,"CC"
150055,"PRP"
150056,"VBD"
150057,"RB"
150058,"IN"
150059,"RB"
150060,"VB"
150061,"DT"
150062,"NN"
150063,"IN"
150064,"DT"
150065,"NNP"
150066,"NNP"
150067,"NNP"
150068,"NNP"
150069,"IN"
150070,"CD"
150071,"."
150072,"DT"
150073,"NN"
150074,"NN"
150075,"VBD"
150076,"VBN"
150077,"NNS"
150078,"VBD"
150079,"VBZ"
150080,"IN"
150081,"JJR"
150082,"IN"
150083,"VBG"
150084,"DT"
150085,"JJ"
150086,"CD"
150087,"NNS"
150088,"IN"
150089,"."
150090,"IN"
150091,"IN"
150092,"NN"
150093,"NN"
150094,","
150095,"DT"
150096,"NN"
150097,"VBD"
150098,"JJR"
150099,"IN"
150100,"CD"
150101,"NN"
150102,"IN"
150103,"DT"
150104,"JJ"
150105,"NN"
150106,"NN"
150107,"IN"
150108,"IN"
150109,"$"
150110,"CD"
150111,"CD"
150112,"IN"
150113,"NNP"
150114,"POS"
150115,"NN"
150116,"NNS"
150117,"."
150118,"``"
150119,"JJ"
150120,"NNS"
150121,"IN"
150122,"EX"
150123,"VBD"
150124,"JJ"
150125,"NN"
150126,"NNS"
150127,"IN"
150128,"DT"
150129,"NN"
150130,"CC"
150131,"DT"
150132,"NN"
150133,"IN"
150134,"NNP"
150135,"NNP"
150136,","
150137,"''"
150138,"VBD"
150139,"NNP"
150140,"IN"
150141,"NNP"
150142,","
150143,"WP"
150144,"NNP"
150145,"NNP"
150146,"NNP"
150147,"POS"
150148,"$"
150149,"CD"
150150,"CD"
150151,"NNP"
150152,"NNP"
150153,"."
150154,"``"
150155,"DT"
150156,"NN"
150157,"JJR"
150158,"IN"
150159,"DT"
150160,"JJ"
150161,"NN"
150162,"."
150163,"NNS"
150164,"VBP"
150165,"RB"
150166,"RB"
150167,"."
150168,"''"
150169,"DT"
150170,"NN"
150171,"MD"
150172,"VB"
150173,"NNS"
150174,"."
150175,"NNP"
150176,"VBZ"
150177,"NN"
150178,"NN"
150179,"NN"
150180,"VBD"
150181,"RB"
150182,"NN"
150183,"IN"
150184,"JJ"
150185,"NNS"
150186,"TO"
150187,"VB"
150188,"."
150189,"DT"
150190,"NNS"
150191,"VBP"
150192,"VBN"
150193,"PRP$"
150194,"IN"
150195,"NNS"
150196,"IN"
150197,"DT"
150198,"NN"
150199,"NNS"
150200,"VBN"
150201,"IN"
150202,"NNP"
150203,"POS"
150204,"NN"
150205,"MD"
150206,"VB"
150207,"NNS"
150208,"IN"
150209,"NN"
150210,"POS"
150211,"JJ"
150212,"NNS"
150213,"."
150214,"NNP"
150215,"NN"
150216,"IN"
150217,"IN"
150218,"DT"
150219,"CD"
150220,"NN"
150221,"VBD"
150222,"RB"
150223,"VBN"
150224,"TO"
150225,"VB"
150226,"IN"
150227,"IN"
150228,"DT"
150229,"NN"
150230,"VBD"
150231,"IN"
150232,"NNP"
150233,"NNP"
150234,"."
150235,"CC"
150236,"NN"
150237,"NNS"
150238,"VBP"
150239,"PRP"
150240,"VBP"
150241,"NN"
150242,"."
150243,"NNS"
150244,"VBP"
150245,"VBN"
150246,"NN"
150247,"NNS"
150248,","
150249,"WDT"
150250,"NN"
150251,"IN"
150252,"DT"
150253,"JJ"
150254,"IN"
150255,"JJ"
150256,"NN"
150257,"NNS"
150258,"."
150259,"NNP"
150260,"NNP"
150261,","
150262,"IN"
150263,"NN"
150264,","
150265,"VBG"
150266,"NN"
150267,"NNS"
150268,"RB"
150269,"IN"
150270,"CD"
150271,"NN"
150272,"IN"
150273,"NNS"
150274,"IN"
150275,"PRP$"
150276,"NNS"
150277,"."
150278,"NNP"
150279,"NNP"
150280,"POS"
150281,"NNP"
150282,"NNP"
150283,"CC"
150284,"NNP"
150285,"NNP"
150286,"POS"
150287,"NNP"
150288,"NNP"
150289,"VBD"
150290,"PRP"
150291,"VBD"
150292,"VBD"
150293,"PRP$"
150294,"NN"
150295,"NNS"
150296,"TO"
150297,"JJR"
150298,"IN"
150299,"CD"
150300,"NN"
150301,"CC"
150302,"CD"
150303,"NN"
150304,","
150305,"NN"
150306,","
150307,"DT"
150308,"NN"
150309,"."
150310,"NNP"
150311,"NNP"
150312,"NNP"
150313,","
150314,"NNP"
150315,"IN"
150316,"NNP"
150317,"POS"
150318,"$"
150319,"CD"
150320,"CD"
150321,"NNP"
150322,"NN"
150323,","
150324,"DT"
150325,"NN"
150326,"POS"
150327,"JJ"
150328,"NN"
150329,"NN"
150330,","
150331,"VBG"
150332,"RP"
150333,"NN"
150334,"TO"
150335,"VB"
150336,"NN"
150337,"CC"
150338,"$"
150339,"CD"
150340,"CD"
150341,"."
150342,"CD"
150343,"NN"
150344,"VBZ"
150345,"IN"
150346,"IN"
150347,"CD"
150348,"NNS"
150349,"IN"
150350,"JJ"
150351,"NN"
150352,"NNS"
150353,","
150354,"DT"
150355,"NN"
150356,"NN"
150357,"NN"
150358,"NN"
150359,"IN"
150360,"NN"
150361,"IN"
150362,"NNS"
150363,"IN"
150364,"NNP"
150365,"CC"
150366,"NNP"
150367,"."
150368,"``"
150369,"PRP"
150370,"VBP"
150371,"IN"
150372,"DT"
150373,"NN"
150374,"VBZ"
150375,"RP"
150376,","
150377,"''"
150378,"NNP"
150379,"NNP"
150380,"VBD"
150381,","
150382,"WP"
150383,"VBD"
150384,"IN"
150385,"PRP"
150386,"VBZ"
150387,"VBD"
150388,"VBN"
150389,"VBN"
150390,"NNS"
150391,"PRP"
150392,"NNP"
150393,"."
150394,"RB"
150395,"DT"
150396,"NNS"
150397,"VBP"
150398,"RB"
150399,"JJ"
150400,"NNS"
150401,","
150402,"IN"
150403,"NN"
150404,"."
150405,"IN"
150406,"DT"
150407,"NN"
150408,","
150409,"NN"
150410,"NNS"
150411,"VBN"
150412,"CD"
150413,"NN"
150414,"IN"
150415,"NNS"
150416,"IN"
150417,"NN"
150418,"IN"
150419,"IN"
150420,"NNP"
150421,","
150422,"DT"
150423,"NN"
150424,"NNS"
150425,"NN"
150426,"IN"
150427,"DT"
150428,"NNP"
150429,"NNP"
150430,"NNP"
150431,"."
150432,"NN"
150433,"VBD"
150434,"VBN"
150435,"JJR"
150436,"IN"
150437,"DT"
150438,"JJ"
150439,"NN"
150440,"CC"
150441,"CD"
150442,"NN"
150443,"NNS"
150444,"IN"
150445,"NNP"
150446,"CC"
150447,"NNP"
150448,"IN"
150449,"CD"
150450,"."
150451,"RB"
150452,","
150453,"VBP"
150454,"IN"
150455,"MD"
150456,"VB"
150457,"DT"
150458,"NN"
150459,"NNS"
150460,"TO"
150461,"PRP$"
150462,"NNS"
150463,"TO"
150464,"VB"
150465,"NN"
150466,"."
150467,"CC"
150468,"DT"
150469,"JJ"
150470,"NN"
150471,"IN"
150472,"NN"
150473,"NNS"
150474,"VBZ"
150475,"RB"
150476,"RBR"
150477,"IN"
150478,"DT"
150479,"NN"
150480,"RB"
150481,","
150482,"NN"
150483,"NNS"
150484,"VBD"
150485,"."
150486,"DT"
150487,"JJ"
150488,"NN"
150489,"VBZ"
150490,"IN"
150491,"NNS"
150492,"RB"
150493,"VBP"
150494,"RB"
150495,"VBN"
150496,"RB"
150497,"PRP$"
150498,"NNS"
150499,"IN"
150500,"NN"
150501,"NNS"
150502,"IN"
150503,"NNP"
150504,"NNP"
150505,"."
150506,"JJ"
150507,"NNS"
150508,"VBP"
150509,"VBN"
150510,"IN"
150511,"JJ"
150512,"NNS"
150513,","
150514,"CC"
150515,"JJ"
150516,"NN"
150517,"NNS"
150518,"VBP"
150519,"RB"
150520,"NNS"
150521,"IN"
150522,"VBG"
150523,"IN"
150524,"JJ"
150525,"CD"
150526,"NNS"
150527,"."
150528,"``"
150529,"EX"
150530,"VBZ"
150531,"RB"
150532,"RB"
150533,"IN"
150534,"JJ"
150535,"NNS"
150536,","
150537,"''"
150538,"VBD"
150539,"NNP"
150540,"NNP"
150541,","
150542,"NN"
150543,"IN"
150544,"NNP"
150545,"NNP"
150546,"NNP"
150547,","
150548,"DT"
150549,"JJ"
150550,"NN"
150551,"NN"
150552,","
150553,"NNP"
150554,","
150555,"NN"
150556,"NN"
150557,"."
150558,"JJ"
150559,"NN"
150560,"NNS"
150561,"NNS"
150562,"IN"
150563,"NNP"
150564,"POS"
150565,"DT"
150566,"NN"
150567,"TO"
150568,"VB"
150569,"."
150570,"CD"
150571,"NNS"
150572,","
150573,"NN"
150574,"IN"
150575,"DT"
150576,"$"
150577,"CD"
150578,"CD"
150579,"NNP"
150580,"NNP"
150581,","
150582,"VBD"
150583,"TO"
150584,"PRP$"
150585,"NNS"
150586,"IN"
150587,"NNP"
150588,"NNP"
150589,","
150590,"NNP"
150591,"CC"
150592,"NNP"
150593,"CC"
150594,"NNP"
150595,"NNP"
150596,"."
150597,"CC"
150598,"JJ"
150599,"PRP"
150600,"MD"
150601,"VB"
150602,"VBN"
150603,"TO"
150604,"VB"
150605,"NN"
150606,"NNS"
150607,"IN"
150608,"NNP"
150609,"NNP"
150610,","
150611,"NNP"
150612,"CC"
150613,"JJ"
150614,"NN"
150615,"NNS"
150616,"VBD"
150617,"NN"
150618,"NNS"
150619,"VBP"
150620,"VBN"
150621,"VBN"
150622,"IN"
150623,"NN"
150624,"NNS"
150625,"."
150626,"NNP"
150627,"POS"
150628,"NNP"
150629,"NNP"
150630,","
150631,"IN"
150632,"PRP$"
150633,"NN"
150634,","
150635,"NNP"
150636,"NNP"
150637,"NNP"
150638,"NNP"
150639,"NNS"
150640,"VBD"
150641,"IN"
150642,"DT"
150643,"NN"
150644,"VBZ"
150645,"NNP"
150646,"."
150647,"IN"
150648,"DT"
150649,"NN"
150650,"NNS"
150651,"JJ"
150652,"NN"
150653,","
150654,"PRP"
150655,"VBD"
150656,"PRP"
150657,"MD"
150658,"VB"
150659,"VBN"
150660,"JJ"
150661,"NNS"
150662,"JJ"
150663,"IN"
150664,"NNS"
150665,"CC"
150666,"NNP"
150667,"."
150668,"``"
